"name","pass","edit","pass_rate","edit_rate"
"호기심",9,22,18.8290167625501,81.1709832374499
"호랑이",5,1,73.9254436210558,26.0745563789442
"호응",3,6,22.0889894804604,77.9110105195396
"호의",2,1,53.1410169741516,46.8589830258484
"호주",12,18,27.4321572011395,72.5678427988605
"호텔",5,22,11.4158988736454,88.5841011263546
"호평",16,2,81.9372323086836,18.0627676913164
"호프",2,4,22.0889894804604,77.9110105195396
"혼",3,5,25.3853154449109,74.6146845550891
"혼동",1,1,36.1850639839977,63.8149360160023
"혼란",8,1,81.9372323086836,18.0627676913164
"혼신",1,1,36.1850639839977,63.8149360160023
"홀",3,1,62.9779609910999,37.0220390089001
"홈",45,1,96.2287499944357,3.77125000556429
"홈스테이",1,3,15.8964478875207,84.1035521124793
"홈페이지",23,3,81.2987624565773,18.7012375434228
"홍",2,5,18.4879519360287,81.5120480639712
"홍보",79,34,56.8503113433645,43.1496886566355
"홍보물",2,1,53.1410169741516,46.8589830258484
"홍콩",1,1,36.1850639839977,63.8149360160023
"화",16,10,47.5684893827704,52.4315106172296
"화공",10,2,73.9254436210558,26.0745563789442
"화력",19,5,68.3014538062118,31.6985461937882
"화면",14,3,72.5737799658047,27.4262200341952
"화법",1,1,36.1850639839977,63.8149360160023
"화살표",4,1,69.4014157985136,30.5985842014864
"화상",2,1,53.1410169741516,46.8589830258484
"화이팅",6,1,77.2840212359008,22.7159787640992
"화장품",31,3,85.4213019644634,14.5786980355366
"화재",6,6,36.1850639839977,63.8149360160023
"화학",106,17,77.9522330359989,22.0477669640011
"화합",6,4,45.9619207586082,54.0380792413918
"확대",10,7,44.7527445796751,55.2472554203249
"확률",6,1,77.2840212359008,22.7159787640992
"확보",16,6,60.1924040764047,39.8075959235953
"확산",4,1,69.4014157985136,30.5985842014864
"확신",14,17,31.8321372638319,68.1678627361681
"확인",35,11,64.3390833065117,35.6609166934884
"확장",5,4,41.479026876222,58.520973123778
"환경",152,90,48.918419179934,51.081580820066
"환경오염",1,2,22.0889894804604,77.9110105195396
"환기",1,1,36.1850639839977,63.8149360160023
"환상",1,2,22.0889894804604,77.9110105195396
"환자",2,4,22.0889894804604,77.9110105195396
"활기",1,1,36.1850639839977,63.8149360160023
"활동",350,227,46.6461014558756,53.3538985441244
"활력",14,8,49.806874828228,50.193125171772
"활성",10,5,53.1410169741516,46.8589830258484
"활용",29,21,43.9161085567437,56.0838914432563
"회",10,17,25.0120620213518,74.9879379786482
"회계",48,128,17.5350721722237,82.4649278277763
"회계원",1,6,8.6345144920445,91.3654855079555
"회계학",1,4,12.4157517940883,87.5842482059117
"회관",4,1,69.4014157985136,30.5985842014864
"회로",31,20,46.7773261972362,53.2226738027638
"회복",4,1,69.4014157985136,30.5985842014864
"회비",11,4,60.9273652695378,39.0726347304622
"회사",421,262,47.6753645487688,52.3246354512312
"회생",1,1,36.1850639839977,63.8149360160023
"회식",4,3,43.0537437388594,56.9462562611406
"회원",42,5,82.6481150238267,17.3518849761732
"회의",62,18,66.1373677102141,33.8626322897859
"회의감",2,3,27.4321572011395,72.5678427988605
"회장",58,25,56.8130172661838,43.1869827338162
"회화",13,6,55.1281309370963,44.8718690629037
"획",2,1,53.1410169741516,46.8589830258484
"획기적",9,3,62.9779609910999,37.0220390089001
"획득",12,2,77.2840212359008,22.7159787640992
"횟수",6,3,53.1410169741516,46.8589830258484
"효",8,4,53.1410169741516,46.8589830258484
"효과",48,41,39.8981206771653,60.1018793228347
"효율",219,73,62.9779609910999,37.0220390089001
"후",402,253,47.3954039263603,52.6045960736397
"후반부",1,2,22.0889894804604,77.9110105195396
"후방",4,1,69.4014157985136,30.5985842014864
"후배",33,50,27.2325403619477,72.7674596380523
"후에",77,38,53.4663910926796,46.5336089073204
"후원",5,12,19.1110647473237,80.8889352526763
"후의",4,1,69.4014157985136,30.5985842014864
"후임",2,1,53.1410169741516,46.8589830258484
"후회",7,9,30.6049185085708,69.3950814914292
"훈련",55,26,54.5348987345807,45.4651012654193
"훗날",9,1,83.615371226333,16.384628773667
"휘발",1,2,22.0889894804604,77.9110105195396
"휴가",3,5,25.3853154449109,74.6146845550891
"휴대",3,2,45.9619207586082,54.0380792413918
"휴대폰",9,2,71.843998737101,28.156001262899
"휴식",5,12,19.1110647473237,80.8889352526763
"휴일",3,3,36.1850639839977,63.8149360160023
"휴지",1,2,22.0889894804604,77.9110105195396
"휴학",4,13,14.8552953020365,85.1447046979635
"흐름",32,18,50.2005817160042,49.7994182839958
"흑자",3,1,62.9779609910999,37.0220390089001
"흡연",1,2,22.0889894804604,77.9110105195396
"흥미",63,39,47.807213614026,52.192786385974
"희망",18,21,32.7064626184839,67.2935373815161
"희생",5,5,36.1850639839977,63.8149360160023
"히",28,28,36.1850639839977,63.8149360160023
"히어로",1,1,36.1850639839977,63.8149360160023
"힐링",2,1,53.1410169741516,46.8589830258484
"힘",101,82,41.1216291895967,58.8783708104033
